"grass_date","is_cb_shop","shipping_channel_id","orders","gmv"
"2022-01-15","0","100007","8467.000000000002","39851.4400112408"
"2022-01-18","1","100001","74037.00000000004","365366.1463517030"
"2021-08-24","1","108002","366.0","7072.1235691084"
"2022-02-11","0","100009","367.0","899.7993670679"
"2021-08-16","0","100004","14.0","110.5089505218"
"2022-04-27","0","100008","10.0","30.1589030922"
"2022-04-16","1","100007","11.0","78.7063888986"
"2022-05-11","1","100001","48998.999999999935","291703.3756188268"
"2022-05-19","1","100001","45092.999999999985","302181.0552417461"
"2022-05-05","1","100009","10.0","2.5145149201"
"2021-08-17","0","100003","47.0","210.9343580121"
"2021-09-24","0","100004","422.99999999999994","3484.7471937334"
"2022-05-17","1","100007","185.0","1076.7232077291"
"2022-02-11","1","108004","18.0","310.5008501474"
"2022-04-21","1","108005","85.99999999999999","2542.0717501811"
"2022-01-08","0","100003","13544.0","87808.0545354385"
"2021-09-17","0","100003","1078.0","12357.8207333643"
"2022-04-08","1","100007","12.0","125.2758299966"
"2022-03-27","0","100008","10.0","45.9293624400"
"2022-03-13","1","108005","37.0","1427.0950434513"
"2021-12-27","0","100008","48.0","327.4228564659"
"2022-04-13","1","108005","83.99999999999999","2669.2844365504"
"2022-05-05","0","100008","36.0","125.5458584661"
"2022-05-04","1","108001","2773.0","8611.5502658965"
"2021-09-12","1","108001","237.0","1109.0722900314"
"2021-03-12","1","100001","1514.9999999999998","10324.8927832399"
"2022-02-23","0","100007","11266.000000000004","51167.9895903956"
"2021-08-04","1","108001","161.0","988.4468144049"
"2022-05-16","1","108002","611.0","12402.3232670946"
"2022-05-22","1","108005","141.0","5281.8539522425"
"2021-11-20","1","108005","4.0","129.7976675030"
"2022-03-01","1","100003","2.0","11.8801122246"
"2022-05-16","1","100011","5.0","3.4115084811"
"2022-02-03","0","100009","227.0","440.9024057057"
"2021-12-15","0","100004","1037.0","7576.4363507723"
"2021-04-12","1","100001","10800.0","41811.6424072369"
"2021-11-26","0","100008","55.0","436.1811170268"
"2021-10-13","1","108004","2.0","86.3649285271"
"2021-12-21","1","108005","9.0","225.9699844493"
"2021-08-09","0","100003","5.0","17.7089614691"
"2022-01-10","1","100001","74097.00000000006","354532.8801821706"
"2021-12-08","0","100003","9910.999999999998","58841.4058481234"
"2022-03-09","1","100003","12.0","44.9344423272"
"2022-02-03","1","108004","16.0","279.8978545334"
"2021-03-04","1","100001","1435.9999999999995","15636.5012376610"
"2022-03-12","1","100001","55882.00000000002","318597.8604600935"
"2022-04-17","0","100007","10700.000000000002","56137.2041729347"
"2021-11-16","0","100004","1567.9999999999998","8110.5972859255"
"2022-01-26","0","100008","36.0","136.9902949288"
"2021-09-07","1","108002","316.00000000000006","5877.2902904585"
"2021-09-15","1","108002","484.00000000000006","8684.7414632664"
"2021-11-09","0","100003","8580.999999999996","53900.4262025450"
"2021-11-16","0","100007","1260.0","3768.0892677357"
"2021-04-27","1","108001","3.0","14.1452646333"
"2021-11-04","1","108004","2.0","152.6402553035"
"2021-12-05","1","108004","1.0","3.6772609628"
"2021-10-11","1","100001","46254.999999999854","233907.3366174316"
"2022-01-25","0","100007","11387.0","43909.7768292979"
"2022-05-14","0","100009","75.0","132.4783721900"
"2021-10-16","1","108002","420.00000000000006","8150.9874242057"
"2022-05-01","1","100003","54.0","315.0739987921"
"2021-09-26","1","108001","401.0","1521.2683088652"
"2021-05-04","1","100001","15395.000000000002","70989.4658407091"
"2022-03-05","1","108001","1533.9999999999998","6641.1030472026"
"2022-04-06","0","100008","5.0","11.5452914223"
"2021-06-12","1","100001","26707.99999999999","98318.2923091272"
"2022-04-18","0","100003","17933.000000000007","126541.7278778038"
"2022-04-05","1","108001","1013.0000000000001","5591.5340691063"
"2022-05-14","1","108004","16.0","228.0915310807"
"2021-12-05","0","100009","552.0","1239.8331203813"
"2021-05-28","1","108001","23.0","254.4807270748"
"2021-06-04","1","100001","29953.999999999996","107143.8212123950"
"2021-11-11","1","100001","300418.0000000011","1025948.4854256104"
"2021-10-03","1","100001","50632.99999999992","224497.1002431731"
"2022-04-05","0","100009","265.0","1281.3264291632"
"2022-05-18","0","100007","15290.0","73473.4254781168"
"2022-02-26","0","100008","16.0","33.7896966601"
"2021-12-17","0","100007","4304.999999999999","21277.1913338155"
"2022-02-20","1","108005","33.0","1095.6534464297"
"2021-05-12","1","100001","13279.000000000002","61316.8842548145"
"2022-03-10","0","100003","26125.999999999996","140902.1985672139"
"2022-04-05","1","108004","6.0","101.6653699876"
"2022-02-14","1","108002","881.0","15703.0697016015"
"2021-06-05","1","108001","15.0","137.3691229146"
"2022-03-18","0","100003","19136.999999999993","127912.2568854367"
"2022-04-10","0","100003","16232.0","112907.2118716369"
"2021-11-04","1","108001","1110.9999999999998","3598.1329206091"
"2021-03-08","1","100001","1425.9999999999995","9007.0965683768"
"2021-07-31","1","108001","160.0","1096.9201454946"
"2022-01-08","0","100007","7179.000000000001","30760.1924466548"
"2022-05-05","1","108001","5154.999999999999","11979.9072464088"
"2022-03-06","1","108005","41.0","1584.1657236370"
"2022-01-04","0","100009","14.0","23.4752066308"
"2022-04-27","1","108001","1569.0","6290.2163286659"
"2022-03-20","0","100008","3.0","6.3839888774"
"2021-06-27","1","108001","40.0","531.7593923263"
"2022-05-17","1","100011","1.0","0.7332372434"
"2022-04-27","0","100009","382.0","1084.4125305156"
"2022-04-04","1","108001","3652.9999999999995","10303.2461079689"
"2022-03-27","1","108001","1417.0","6667.1040517506"
"2022-01-16","0","100007","9098.000000000002","45294.5229774116"
"2021-12-04","1","108001","966.0","2959.5970604519"
"2022-01-04","1","108004","13.0","311.6653194972"
"2022-03-09","1","100007","1.0","4.8616530681"
"2021-07-04","1","100001","32535.99999999998","128648.1755697494"
"2021-12-16","0","100004","1412.0","8479.2475846034"
"2021-12-08","0","100004","1040.0","7230.4341332926"
"2021-12-27","1","108004","18.0","362.4639358376"
"2022-03-14","1","108005","39.0","1567.0158741320"
"2021-08-09","0","109000","7.0","2.4651679319"
"2022-05-01","1","108001","3242.0","10580.9800410020"
"2022-03-18","1","108005","80.0","2968.7600977514"
"2022-05-01","1","108004","21.0","338.9306057429"
"2022-03-31","1","108001","1349.0","7491.2671942930"
"2022-01-12","0","100007","8614.999999999998","36376.7229946965"
"2021-12-12","0","100004","4025.9999999999995","17562.7647541746"
"2021-11-11","1","108002","2084.9999999999995","39683.8735136068"
"2022-02-21","0","100008","16.0","88.8836404435"
"2021-03-09","1","100001","1596.0","9717.2988263432"
"2022-03-05","1","100007","59.0","72.2014409749"
"2021-12-12","0","100007","22825.000000000004","69239.3728192624"
"2022-05-13","0","100007","19643.000000000022","83181.7349038561"
"2021-12-07","1","100001","56984.99999999999","306668.8529515734"
"2021-10-22","1","108001","601.0","1878.8921692736"
"2021-10-03","1","108002","411.0","6838.9629820560"
"2022-05-08","1","100001","43936.99999999997","278846.1891167716"
"2021-11-04","0","100003","9606.000000000002","47883.7818069309"
"2021-06-07","1","100001","28403.00000000001","101722.9052288960"
"2021-12-31","1","108004","12.0","245.0499126124"
"2021-12-31","0","100009","22.0","43.9841780333"
"2022-03-10","1","108005","34.0","1229.5808115763"
"2021-10-09","1","108005","2.0","47.3211950486"
"2021-05-30","1","100001","30346.0","111543.7626371459"
"2021-06-30","1","100001","25479.000000000015","104254.9669406233"
"2021-10-11","1","108002","505.00000000000006","10093.4064289479"
"2021-07-01","1","108001","830.0","3993.6497481269"
"2022-04-05","0","100003","16428.0","119504.7901280959"
"2022-04-07","1","100001","43026.999999999985","264117.2046239013"
"2022-03-24","0","100008","11.0","33.5458972461"
"2021-11-30","1","108004","7.0","84.7787791208"
"2022-05-14","0","100003","20764.0","125390.8398919847"
"2021-12-05","0","100003","7658.999999999999","43513.4481800138"
"2021-10-29","1","100001","50053.99999999998","236121.5764476807"
"2021-07-08","1","100001","35289.99999999998","135280.8736929698"
"2022-04-12","1","108002","830.0","15728.1276500860"
"2021-11-30","1","108001","1907.0000000000002","6657.0245973030"
"2021-05-23","1","108001","24.0","156.3937700309"
"2021-04-03","1","100001","9070.999999999996","46308.0034453649"
"2022-03-05","1","108004","11.0","99.2631698255"
"2022-02-09","1","100001","62871.0","310509.6026452606"
"2021-12-26","0","100008","9.0","88.5015589059"
"2022-01-14","1","108002","453.0","9916.9393127416"
"2021-09-03","1","108001","261.0","1343.7705814704"
"2021-09-07","0","100004","196.0","3322.8377230060"
"2021-08-31","0","100003","225.99999999999997","2238.5787511974"
"2022-04-26","1","100009","1.0","0.2511483886"
"2021-05-05","1","108001","8.0","55.3302955975"
"2022-05-15","1","108002","613.0","9830.0028557131"
"2022-05-02","0","100011","2979.0","10641.5928533033"
"2022-03-17","0","100007","10981.0","60085.5439777218"
"2022-02-02","1","108001","8906.0","12647.3601810473"
"2021-09-10","1","100001","47771.99999999988","208439.1999000257"
"2022-04-24","0","100011","630.0","1797.1324781127"
"2021-09-08","0","100003","1003.0000000000001","5694.9038208623"
"2021-12-25","1","108001","1370.9999999999995","3552.8909407634"
"2022-02-07","0","100003","26099.0","125837.9916355818"
"2022-01-01","1","100001","44379.99999999999","258508.6897297211"
"2021-10-09","0","100003","3084.9999999999995","16912.4955672264"
"2022-01-12","1","108005","45.0","1971.2793009356"
"2021-12-12","1","108005","49.0","1498.6741405771"
"2021-07-26","1","108001","117.0","790.2908880364"
"2021-10-04","1","108004","1.0","38.5484672392"
"2022-05-13","1","108005","154.0","5582.7192797301"
"2022-04-25","0","100007","13512.000000000005","68232.3347623159"
"2022-05-08","1","100007","43.0","203.0412138969"
"2021-09-02","1","100001","62027.99999999989","229198.3117134174"
"2021-10-16","0","100004","722.0","3818.9857251168"
"2021-04-11","1","100001","11593.000000000004","42023.0314583679"
"2021-08-26","1","108001","134.0","601.6156811249"
"2022-03-05","0","100009","551.9999999999999","2119.3905117436"
"2021-10-04","1","108001","681.0","2312.2143676884"
"2022-05-21","1","108005","115.0","4221.4931780098"
"2021-08-07","1","108002","19.0","427.6925494877"
"2022-03-31","1","100003","2.0","9.0849072485"
"2021-11-17","0","100008","7.0","12.3895001985"
"2021-08-15","1","108002","402.0","8131.2477543072"
"2021-09-15","0","100004","436.99999999999994","2898.1293596270"
"2022-01-06","0","100003","29045.99999999998","111344.9919948356"
"2021-08-01","1","100001","35022.00000000002","171476.6602428319"
"2022-02-05","0","100007","11315.000000000002","45986.8801889316"
"2022-05-04","1","108005","134.0","5210.8081516034"
"2022-04-15","0","100011","654.0","1947.1866081244"
"2022-05-06","0","100011","4106.0","13552.2367499939"
"2022-04-25","0","100009","433.0","1197.5473451117"
"2022-05-13","1","100003","54.0","503.3639458252"
"2021-04-15","1","100001","12115.0","53136.8508379882"
"2022-02-19","0","100003","18663.0","105258.5189003313"
"2022-01-29","0","100003","16184.999999999998","89332.0565398357"
"2021-12-05","1","108002","502.0000000000001","10944.3573878442"
"2022-04-29","0","100003","16591.999999999993","116413.0545124089"
"2022-05-07","1","100007","40.0","168.8474282880"
"2021-03-25","1","100001","4823.0","33965.8654993491"
"2022-04-29","1","100007","37.0","391.3338937965"
"2021-12-17","0","100008","4.0","16.0448088958"
"2022-03-29","1","100007","3.0","32.4724049625"
"2022-02-01","1","108001","2242.0000000000005","7645.9258534080"
"2021-07-24","1","100001","44191.99999999992","153935.6375674098"
"2022-05-12","1","108005","139.0","4359.5778821622"
"2022-04-23","0","100011","565.0","1573.7184060969"
"2021-11-03","1","108004","2.0","141.8075560904"
"2021-04-02","1","100001","8828.000000000002","49886.8504983411"
"2021-07-17","1","108001","118.0","927.7899045570"
"2022-04-25","0","100008","5.0","9.8736477479"
"2021-08-06","0","100004","7.0","33.6067791514"
"2021-09-01","1","100001","46811.999999999956","213967.6624228488"
"2022-01-24","0","100009","220.99999999999997","558.2839630774"
"2022-05-06","1","108002","455.0","9578.1211978590"
"2021-12-24","1","108001","938.9999999999999","2472.9455866934"
"2022-03-30","1","100003","4.0","25.1892558057"
"2022-02-13","0","100007","9525.0","39697.2009445788"
"2022-04-25","1","100009","1.0","0.2451208272"
"2021-12-29","0","100003","35088.000000000015","131516.4978244393"
"2022-04-11","1","108005","51.0","1754.9737050147"
"2021-12-31","1","100001","44880.0","232087.9028089658"
"2022-04-03","1","108005","54.0","1720.1243546180"
"2021-08-25","1","108001","271.0","844.1605353569"
"2022-05-18","0","100008","18.0","82.0815099759"
"2021-03-02","1","100001","887.9999999999999","5347.8823011858"
"2022-05-06","1","100011","8.0","6.4094711571"
"2022-01-24","1","108001","6220.000000000002","11019.6354816071"
"2022-02-06","0","100003","16127.000000000005","96893.3330495612"
"2022-03-16","0","100007","11616.000000000004","66287.2842138078"
"2021-12-11","1","108005","7.0","208.8610681624"
"2022-02-19","1","100003","1.0","6.3431349173"
"2022-01-24","1","108004","21.0","242.1468975388"
"2022-03-04","1","108004","8.0","117.2326252867"
"2021-09-25","1","108004","1.0","24.8903503010"
"2021-11-02","1","108005","1.0","25.4472545156"
"2022-02-21","1","100001","64775.00000000003","361045.7784282099"
"2022-04-17","0","100009","359.0","1062.3149884000"
"2021-10-28","0","100004","1206.0","7288.4491813035"
"2022-04-17","1","108004","10.0","276.2617205304"
"2021-11-28","0","100007","5310.0","25508.6675116282"
"2021-09-14","1","100001","43104.999999999905","205103.1057641261"
"2021-12-24","1","108005","13.0","354.4065974108"
"2021-10-16","1","108001","708.0","1832.8475952145"
"2022-02-07","0","100008","56.0","375.0713020154"
"2021-05-24","1","100001","45331.99999999998","152131.6358308567"
"2021-10-23","1","100001","38076.9999999999","203044.6171198096"
"2022-05-20","0","10100","20595.000000000015","96892.7062740551"
"2021-09-20","0","100003","1643.0","13661.9068434337"
"2021-09-15","1","108001","290.0","1633.6573294101"
"2021-09-27","0","100004","505.0","2903.4642454090"
"2021-08-03","0","109000","43.0","25.6578703104"
"2022-05-20","1","100007","61.0","719.5100645609"
"2022-04-25","1","108004","12.0","169.6120596232"
"2022-05-21","1","100003","64.0","501.9971916032"
"2021-08-19","1","108002","480.0","8760.6619770778"
"2022-01-07","0","100008","29.0","604.3276650980"
"2022-04-12","1","100003","88.0","543.2826872516"
"2022-03-29","0","100007","11286.000000000004","58200.8210399047"
"2021-04-08","1","108001","2.0","0.2911247138"
"2022-02-01","1","108005","37.0","1158.3194684855"
"2021-08-27","1","108002","356.00000000000006","7613.4196095167"
"2022-01-24","1","108005","102.0","4110.3994668938"
"2022-03-04","1","108005","37.0","1397.5224426673"
"2022-03-17","0","100009","350.99999999999994","1628.3031495077"
"2022-01-26","1","108002","436.0","8300.9433495768"
"2021-10-21","0","100003","8489.000000000004","38411.0213051088"
"2021-08-12","0","100003","16.0","4.6264661840"
"2021-10-16","1","108004","3.0","72.4528949635"
"2022-05-07","0","100007","12555.999999999995","60534.4004118687"
"2022-03-24","1","100001","47214.00000000001","291274.5992278892"
"2022-02-14","1","108001","3522.0","8987.1954960173"
"2021-09-27","1","108002","450.0","7891.6855591951"
"2021-09-07","1","108001","259.0","1207.2382532626"
"2021-05-17","1","108001","15.0","170.3876053171"
"2022-03-17","1","108004","19.0","205.7039074530"
"2022-02-26","1","108002","661.0000000000001","13998.9744712712"
"2022-05-08","1","100009","6.0","2.1958011316"
"2021-11-16","0","100008","4.0","7.8494043368"
"2022-03-26","0","100007","11391.000000000002","55156.8423298138"
"2022-03-19","0","100003","16586.000000000007","118860.5051287050"
"2022-02-18","1","100001","56647.000000000044","310096.7583904702"
"2022-05-10","1","100003","586.0","3711.5066333956"
"2022-04-14","1","108004","21.0","559.4486067264"
"2021-11-17","0","100007","1556.0","4179.5395734039"
"2022-05-09","0","10100","3.0","3.5684212513"
"2021-11-13","1","108004","16.0","233.7768282021"
"2021-06-14","1","108001","45.0","707.9040856680"
"2021-05-06","1","108001","3.0","65.4478525212"
"2022-01-27","0","100008","28.0","105.0456363389"
"2021-10-20","1","100001","43264.99999999997","229201.7998298961"
"2021-09-16","0","100004","290.0","1903.5171877794"
"2021-10-17","0","100004","830.0","4830.3331025536"
"2022-01-13","1","108005","91.0","3336.9446040800"
"2022-03-14","1","108004","14.999999999999998","392.2779466968"
"2022-03-08","0","100007","14475.000000000004","60507.5845716441"
"2022-03-04","0","100009","538.0","1982.6572558155"
"2022-04-17","0","100008","6.0","42.2491865177"
"2022-05-03","0","100011","3241.0","11529.5280014963"
"2022-03-14","1","108001","1851.0","7866.9575735787"
"2022-03-06","0","100009","474.0","1868.8405556544"
"2021-09-09","0","100003","2074.0","11234.7846450082"
"2021-09-04","1","108001","254.99999999999997","1259.1882030916"
"2022-04-01","1","100003","1.0","8.4335628880"
"2021-12-13","1","108005","18.0","492.5815167166"
"2022-05-09","1","100007","728.0","4355.0015041035"
"2022-02-04","0","100008","37.0","144.5824472781"
"2021-10-25","0","100004","1042.0","5227.4028899752"
"2021-05-13","1","100001","19938.000000000004","90467.1230693190"
"2022-02-15","1","108002","693.0","12849.5742105236"
"2021-09-28","0","100005","2.0","27.6688333712"
"2022-02-03","1","108001","1991.9999999999998","7261.0475065447"
"2022-01-15","1","108002","442.0","9036.6477790392"
"2021-09-16","1","108002","348.0","7281.5073783724"
"2021-10-18","0","100003","3907.0","21941.5288971740"
"2021-11-25","0","100007","4911.999999999999","22785.8697937147"
"2021-11-05","1","108004","13.999999999999998","227.0672421485"
"2022-05-17","0","10100","3978.0","12483.6798498505"
"2021-09-24","1","108002","260.0","5187.7228425212"
"2022-02-23","1","108002","622.0","12565.2467790798"
"2022-03-07","0","100005","1.0","8.0659244085"
"2022-03-14","0","100003","26390.0","139038.6218559229"
"2022-03-06","0","100003","18924.000000000007","112441.5982876010"
"2021-11-20","0","100004","1009.9999999999999","6510.7870917312"
"2021-05-08","1","100001","15167.000000000007","63357.2398856032"
"2022-04-01","1","108001","1172.0","6739.2239384194"
"2021-09-19","1","108002","390.0","7780.3890947043"
"2021-12-21","0","100007","5348.000000000001","24564.9356711468"
"2022-04-13","0","100007","13239.0","73903.5371186570"
"2022-03-08","1","100001","65167.00000000003","342482.3355029071"
"2021-11-20","0","100007","684.0000000000001","2013.9310577131"
"2022-03-09","1","108001","1490.0","5930.2724038204"
"2022-01-08","1","108005","9.0","248.6564320722"
"2021-12-01","1","108004","15.0","160.7050375671"
"2021-11-08","1","108004","7.0","95.7496530265"
"2021-12-09","1","108004","5.999999999999999","75.7713411103"
"2022-04-01","0","100009","319.0","1391.4745871229"
"2021-11-15","1","100001","84637.99999999993","479167.2471889270"
"2022-04-14","0","100003","19922.0","129770.9642224467"
"2022-03-01","1","108001","4124.0","9843.8093280854"
"2022-02-16","1","108005","41.0","1666.3852139760"
"2021-05-01","1","108001","17.0","65.9137465512"
"2022-05-23","1","100009","1.0","0.2444124145"
"2021-10-07","1","100001","50130.99999999998","241569.7211171352"
"2021-10-05","0","100003","3024.0000000000005","17462.8779338242"
"2021-12-13","0","100007","12457.0","38592.8197894468"
"2021-11-12","0","100007","1636.9999999999998","4654.2537275821"
"2021-11-08","1","108001","1135.0","4149.1873631631"
"2022-05-10","1","108004","10.0","280.8176436041"
"2021-09-19","1","100001","47642.99999999994","225964.0914895868"
"2022-04-14","0","100009","521.0","1259.8426937094"
"2022-01-21","1","108005","20.0","1020.3679563676"
"2022-01-02","1","108001","1560.0000000000002","5859.4955784827"
"2022-03-26","0","100008","6.0","38.2057180504"
"2022-04-09","1","108004","15.0","298.6144294097"
"2021-11-07","1","100001","67256.9999999999","344761.2225756158"
"2022-01-30","0","100008","35.0","178.7223732923"
"2021-10-20","1","108002","396.0","7431.0922266567"
"2022-01-09","1","108004","14.999999999999998","278.3978261512"
"2021-06-01","1","108001","9.0","129.7398748607"
"2021-10-31","1","108001","799.9999999999999","2020.1160392665"
"2021-10-12","0","100004","760.0000000000001","4168.3639700337"
"2021-12-09","0","100009","847.0000000000001","1837.6224522133"
"2021-09-11","1","108002","284.0","6067.2894566655"
"2022-02-10","1","108002","527.0","10706.4896520608"
"2021-09-17","1","108005","1.0","3.7570246546"
"2022-04-09","1","108001","1334.0","6662.8341422524"
"2022-03-21","1","108002","566.0","10565.1303384629"
"2021-11-13","0","100003","11916.000000000002","56324.3550106267"
"2021-10-12","1","108002","466.99999999999994","8120.7394427837"
"2022-01-09","0","100009","93.00000000000001","214.3746680752"
"2022-04-01","1","108004","22.0","388.5692523345"
"2022-02-22","0","100008","20.999999999999996","121.9709464916"
"2022-05-22","0","100007","5456.0","36806.2131199966"
"2021-08-02","1","100001","37488.0","177828.9411922851"
"2022-01-02","0","100009","17.0","28.5772216227"
"2021-12-01","1","100001","87292.99999999993","404268.8164177982"
"2021-11-24","1","108001","2027.0000000000002","5902.6158534520"
"2021-11-05","1","108002","524.0","11068.9730202857"
"2021-08-15","0","100004","13.0","28.1668075503"
"2022-02-02","1","108004","19.0","255.2142533983"
"2021-07-10","1","100001","30915.0","121002.0249591981"
"2021-06-25","1","108001","44.0","310.7932430614"
"2021-08-03","1","108001","121.0","857.5594777115"
"2022-05-15","1","100011","5.0","4.0943967671"
"2021-12-25","1","108004","5.0","85.7031633132"
"2021-04-04","1","108001","1.0","0.1989352211"
"2022-05-08","0","100003","16497.999999999985","106636.4598993144"
"2022-01-09","1","100001","64722.00000000006","336910.7413598333"
"2021-12-25","0","100009","84.99999999999999","313.6625459432"
"2021-07-02","1","100001","35561.99999999999","137542.2644036807"
"2022-02-14","0","100007","31380.999999999996","75166.8506798979"
"2022-05-03","1","108001","2590.0","9696.2760249036"
"2022-04-12","1","108005","81.0","2296.4215021404"
"2021-12-14","0","100004","983.0","7003.9314056625"
"2021-03-03","1","100001","1472.0","10462.8260158379"
"2021-11-25","0","100008","18.0","73.1971829083"
"2021-08-10","1","100001","37428.99999999996","183093.2871867645"
"2022-01-14","0","100007","10202.999999999995","41516.4081152520"
"2022-05-10","1","100001","50381.999999999956","297876.6568839283"
"2021-11-29","0","100003","12886.000000000002","69389.9759423696"
"2022-04-07","1","100007","31.0","82.0788094602"
"2022-02-02","0","100009","716.0000000000001","965.1111244891"
"2021-12-14","1","108002","473.0","10285.6257293898"
"2021-12-06","1","108002","631.0","12500.1384718591"
"2021-12-07","0","100003","9561.0","53909.9823983299"
"2022-01-07","0","100003","15278.000000000005","100256.1855908750"
"2021-12-09","1","100001","67016.00000000001","361172.5015528678"
"2022-04-14","1","108002","690.0","13082.0684119157"
"2021-12-06","0","100004","1252.0000000000002","7241.0513050078"
"2021-11-13","1","108002","789.0","17036.4960668177"
"2022-04-26","0","100008","10.0","37.5160439869"
"2022-01-20","1","100003","4.0","6.4083021459"
"2022-01-02","1","108004","12.0","251.9328572297"
"2022-04-16","1","100001","36972.99999999999","239328.4131354431"
"2022-04-21","0","100007","12554.000000000004","64054.5114563540"
"2021-06-08","1","100001","27814.000000000004","97199.5701283146"
"2022-01-22","0","100008","41.99999999999999","178.8897960868"
"2022-04-27","1","100003","192.0","1399.8875558431"
"2022-05-10","0","100009","137.0","425.6711051637"
"2022-03-02","0","100008","13.0","50.5793617229"
"2021-11-11","1","108005","13.0","368.1554047325"
"2022-02-13","1","100001","55320.00000000001","300453.5757038704"
"2021-12-16","1","108005","11.0","338.1177103185"
"2022-02-03","0","100003","19488.000000000007","110868.2532847333"
"2022-01-10","1","108002","454.0","9037.8280124041"
"2022-02-06","1","108001","1722.0000000000002","6971.0053443699"
"2021-10-20","0","100004","1215.0","7167.6551661577"
"2022-03-09","1","108004","7.0","226.7386597276"
"2022-04-26","0","100007","11270.999999999998","61004.5649233307"
"2022-02-10","1","100001","70574.99999999996","310395.2412507514"
"2022-03-14","0","100009","659.0000000000001","1780.5288732074"
"2022-02-08","0","100003","22507.999999999996","112140.3672388185"
"2021-12-14","0","100009","491.99999999999994","1007.4339047968"
"2021-09-11","1","100001","46271.99999999993","207209.9305810692"
"2021-10-12","1","100001","40674.999999999935","209507.7009492126"
"2021-08-16","1","108002","361.0","6829.5988386949"
"2021-10-13","1","108001","661.9999999999999","2468.1076219929"
"2022-01-23","1","108002","457.0","9242.8469584337"
"2022-02-16","0","100003","17327.0","105809.5918980808"
"2022-04-09","1","100003","10.0","77.9725333072"
"2022-03-06","1","108004","16.0","453.8372782125"
"2021-09-22","1","108005","1.0","13.1364498412"
"2022-01-03","0","100003","25059.0","124558.1206285072"
"2022-03-21","0","100007","10897.999999999998","59106.2091461559"
"2022-05-23","0","100008","181.0","975.6572078732"
"2021-09-30","1","108001","528.0","2591.2177726937"
"2022-03-01","0","100009","1001.0000000000002","2426.5581008742"
"2022-03-16","1","100001","46633.0","325941.4124644079"
"2021-12-30","0","100008","30.0","147.6218027192"
"2022-02-11","0","100003","20014.0","106376.5522796482"
"2021-10-13","0","100003","3863.000000000001","20264.4153460474"
"2021-09-19","0","100004","396.0","4834.5570721236"
"2021-10-08","1","108004","1.0","40.6108518761"
"2022-01-05","1","100001","63789.9999999999","329063.7206290163"
"2021-08-11","1","108002","285.0","5538.5345492273"
"2022-05-04","1","100007","256.0","1584.1629749807"
"2022-01-29","1","108001","1647.0","7236.5110763801"
"2022-04-03","1","100007","3.0","31.7973951794"
"2022-02-24","1","100003","1.0","3.1228036781"
"2022-05-19","1","108002","575.0","10012.0910821446"
"2022-05-17","1","108005","148.0","5681.0146204580"
"2021-10-08","1","108001","520.0","1999.0684487843"
"2021-03-30","1","100001","8084.999999999998","45877.9282317927"
"2021-08-30","1","108001","305.0","1363.6066352663"
"2022-01-18","1","108002","412.0","7112.1923508819"
"2022-03-09","0","100009","661.0","2549.7342198116"
"2022-04-08","1","108005","60.0","2425.9447536834"
"2021-09-12","0","100003","1356.0","6286.6136403542"
"2021-12-22","0","100008","30.0","137.2638779024"
"2022-03-01","1","108004","17.0","308.6285404376"
"2021-09-11","0","100004","381.99999999999994","1763.2788935726"
"2022-01-16","1","108005","17.0","631.9602133356"
"2021-04-07","1","100001","10123.999999999996","46385.4018617534"
"2022-05-12","1","100007","165.0","1078.3392626149"
"2021-09-04","0","100003","492.0","3397.8711416401"
"2022-02-18","1","108002","517.0","9920.6606084588"
"2021-10-20","0","100007","3.0","14.8467199976"
"2022-04-30","1","100009","5.0","0.8755032826"
"2022-02-05","1","100001","56807.000000000065","294775.6551413682"
"2021-12-08","1","108005","18.0","743.2006410568"
"2022-04-09","0","100009","273.0","1205.4509849009"
"2022-04-04","1","100003","10.0","118.1105664707"
"2022-03-27","1","100003","3.0","25.8065384224"
"2021-09-06","1","100001","62940.99999999996","285778.8576325545"
"2021-12-29","1","108001","2921.000000000001","6956.6882550962"
"2022-03-13","0","100007","14945.999999999996","64177.5074982325"
"2022-05-05","1","100003","242.0","1545.9906440890"
"2022-05-11","1","108002","586.0","11973.6292691869"
"2022-05-09","1","108005","119.0","4388.5084908383"
"2022-04-20","0","100011","684.0","1868.5314534990"
"2022-04-28","0","100011","1037.0","3927.5237989459"
"2021-12-23","1","108001","1553.0000000000002","4095.9276954904"
"2022-05-16","0","100009","51.0","114.0584749858"
"2022-05-16","1","108004","11.0","451.8403423808"
"2021-06-15","1","108001","29.0","269.6915599697"
"2021-09-23","1","108005","4.0","236.3044083249"
"2022-04-21","1","108002","672.0","12291.3704057504"
"2021-12-06","0","100003","10893.000000000002","58842.2056523668"
"2021-12-21","0","100004","522.9999999999999","3685.6069661675"
"2021-11-20","1","108002","584.0","13081.1368187602"
"2021-08-10","1","108001","140.0","883.8587947785"
"2021-11-12","0","100004","1898.9999999999998","11520.1950180894"
"2022-04-19","1","108005","136.0","4188.5297617619"
"2022-01-21","0","100007","11122.999999999998","43827.1444329140"
"2022-04-14","1","100007","156.0","863.7957492549"
"2022-04-21","1","100011","2.0","1.5068903314"
"2022-04-02","0","100008","4.0","7.1798301323"
"2022-03-14","1","100007","3.0","31.7726215664"
"2021-11-18","1","108005","6.0","164.4283759680"
"2021-12-14","0","100003","9959.999999999998","55943.5527571825"
